,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
428,33846,2019-03-21 16:30:00,2019-03-21 16:45:00,2019-03-21 17:00:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-37.0,-38.0,13.0,13.0,-46.0,-48.0,0.0,0.0,13.0,13.0,-38.0,-40.0,13.0,13.0,-48.0,-58.0,12.0,6.0,18.0,13.0,-36.0,-44.0,18.0,13.0,-49.0,-72.0,-71.0,18.0,-21,-73,1.0
425,33846,2019-02-28 12:00:00,2019-02-28 12:15:00,2019-02-28 12:30:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-46.0,-51.0,13.0,13.0,-40.0,-47.0,0.0,0.0,13.0,13.0,-42.0,-47.0,13.0,13.0,-47.0,-59.0,18.0,7.0,18.0,13.0,-36.0,-42.0,18.0,13.0,-58.0,-71.0,-71.0,18.0,-21,-73,1.0
434,34737,2018-07-27 03:45:00,2018-07-27 04:00:00,2018-07-27 04:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-42.0,-65.0,23.0,23.0,-43.0,-62.0,0.0,0.0,24.0,24.0,-40.0,-64.0,23.0,23.0,-40.0,-79.0,4.0,3.0,24.0,24.0,-33.0,-69.0,23.0,23.0,-33.0,-77.0,-69.5,24.0,-42,-85,1.0
445,34737,2018-11-05 06:00:00,2018-11-05 06:15:00,2018-11-05 06:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-47.0,-59.0,23.0,23.0,-47.0,-57.0,0.0,0.0,24.0,24.0,-48.0,-64.0,23.0,23.0,-48.0,-62.0,28.0,12.0,24.0,24.0,-62.0,-95.0,23.0,23.0,-61.0,-93.0,-69.5,24.0,-42,-85,1.0
446,34737,2018-11-05 06:15:00,2018-11-05 06:30:00,2018-11-05 06:45:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-48.0,-64.0,23.0,23.0,-48.0,-62.0,28.0,12.0,24.0,24.0,-62.0,-95.0,23.0,23.0,-61.0,-93.0,33.0,0.0,24.0,24.0,-65.0,-76.0,23.0,23.0,-63.0,-73.0,-69.5,24.0,-42,-85,1.0
438,34737,2018-08-28 07:45:00,2018-08-28 08:00:00,2018-08-28 08:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-37.0,-46.0,23.0,23.0,-38.0,-47.0,0.0,0.0,24.0,24.0,-35.0,-50.0,23.0,23.0,-37.0,-51.0,1.0,0.0,24.0,24.0,-39.0,-74.0,23.0,23.0,-40.0,-65.0,-69.5,24.0,-42,-85,1.0
433,34737,2018-07-27 03:30:00,2018-07-27 03:45:00,2018-07-27 04:00:00,19,8,11,40,0,5.0,5.0,24.0,24.0,-35.0,-82.0,23.0,23.0,-35.0,-66.0,0.0,0.0,24.0,24.0,-42.0,-65.0,23.0,23.0,-43.0,-62.0,0.0,0.0,24.0,24.0,-40.0,-64.0,23.0,23.0,-40.0,-79.0,-69.5,24.0,-42,-85,1.0
437,34737,2018-08-28 06:45:00,2018-08-28 07:00:00,2018-08-28 07:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-61.0,23.0,23.0,-45.0,-57.0,12.0,12.0,24.0,24.0,-37.0,-80.0,23.0,23.0,-38.0,-66.0,2.0,1.0,24.0,24.0,-35.0,-83.0,23.0,23.0,-38.0,-72.0,-69.5,24.0,-42,-85,1.0
432,34737,2018-07-16 03:30:00,2018-07-16 03:45:00,2018-07-16 04:00:00,19,8,11,40,0,4.0,0.0,24.0,24.0,-44.0,-85.0,23.0,23.0,-45.0,-83.0,1.0,0.0,24.0,24.0,-70.0,-96.0,23.0,23.0,-69.0,-96.0,141.0,34.0,24.0,24.0,-66.0,-84.0,23.0,23.0,-65.0,-83.0,-69.5,24.0,-42,-85,1.0
431,34737,2018-07-16 03:15:00,2018-07-16 03:30:00,2018-07-16 03:45:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-46.0,23.0,23.0,-45.0,-46.0,4.0,0.0,24.0,24.0,-44.0,-85.0,23.0,23.0,-45.0,-83.0,1.0,0.0,24.0,24.0,-70.0,-96.0,23.0,23.0,-69.0,-96.0,-69.5,24.0,-42,-85,1.0
1011,78101,2018-04-11 07:30:00,2018-04-11 07:45:00,2018-04-11 08:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
993,78101,2018-04-08 21:15:00,2018-04-08 21:30:00,2018-04-08 21:45:00,19,7,18,56,0,188.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,605.0,14.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
998,78101,2018-04-08 22:30:00,2018-04-08 22:45:00,2018-04-08 23:00:00,19,7,18,56,0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,807.0,36.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-84.0,-85.0,880.0,39.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
994,78101,2018-04-08 21:30:00,2018-04-08 21:45:00,2018-04-08 22:00:00,19,7,18,56,0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,605.0,14.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,289.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,-71.0,19.0,-43,-84,1.0
1009,78101,2018-04-11 07:00:00,2018-04-11 07:15:00,2018-04-11 07:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
999,78101,2018-04-11 04:30:00,2018-04-11 04:45:00,2018-04-11 05:00:00,19,7,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-77.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
997,78101,2018-04-08 22:15:00,2018-04-08 22:30:00,2018-04-08 22:45:00,19,7,18,56,0,309.0,0.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-85.0,-85.0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,807.0,36.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
996,78101,2018-04-08 22:00:00,2018-04-08 22:15:00,2018-04-08 22:30:00,19,7,18,56,0,289.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,309.0,0.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-85.0,-85.0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
1000,78101,2018-04-11 04:45:00,2018-04-11 05:00:00,2018-04-11 05:15:00,19,7,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1010,78101,2018-04-11 07:15:00,2018-04-11 07:30:00,2018-04-11 07:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
1003,78101,2018-04-11 05:30:00,2018-04-11 05:45:00,2018-04-11 06:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-74.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
992,78101,2018-04-08 21:00:00,2018-04-08 21:15:00,2018-04-08 21:30:00,19,7,18,56,0,202.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,188.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,-71.0,19.0,-43,-84,1.0
1002,78101,2018-04-11 05:15:00,2018-04-11 05:30:00,2018-04-11 05:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1008,78101,2018-04-11 06:45:00,2018-04-11 07:00:00,2018-04-11 07:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
1007,78101,2018-04-11 06:30:00,2018-04-11 06:45:00,2018-04-11 07:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1013,78101,2018-04-11 08:00:00,2018-04-11 08:15:00,2018-04-11 08:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1005,78101,2018-04-11 06:00:00,2018-04-11 06:15:00,2018-04-11 06:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-74.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
152,81704,2018-08-31 06:45:00,2018-08-31 07:00:00,2018-08-31 07:15:00,19,2,18,28,1,0.0,0.0,19.0,15.0,-52.0,-75.0,19.0,15.0,-52.0,-77.0,2.0,0.0,19.0,15.0,-52.0,-84.0,19.0,15.0,-52.0,-90.0,83.0,11.0,19.0,19.0,-73.0,-87.0,19.0,19.0,-77.0,-97.0,-85.0,23.0,-44,-86,1.0
150,81704,2018-08-31 05:30:00,2018-08-31 05:45:00,2018-08-31 06:00:00,19,2,18,28,1,0.0,0.0,19.0,15.0,-50.0,-74.0,17.0,15.0,-50.0,-76.0,37.0,0.0,19.0,16.0,-68.0,-88.0,19.0,16.0,-70.0,-97.0,33.0,0.0,19.0,15.0,-64.0,-88.0,19.0,15.0,-64.0,-97.0,-85.0,23.0,-44,-86,1.0
153,81704,2018-08-31 07:00:00,2018-08-31 07:15:00,2018-08-31 07:30:00,19,2,18,28,1,2.0,0.0,19.0,15.0,-52.0,-84.0,19.0,15.0,-52.0,-90.0,83.0,11.0,19.0,19.0,-73.0,-87.0,19.0,19.0,-77.0,-97.0,48.0,7.0,19.0,16.0,-68.0,-86.0,19.0,15.0,-70.0,-96.0,-85.0,23.0,-44,-86,1.0
149,81704,2018-08-31 05:15:00,2018-08-31 05:30:00,2018-08-31 05:45:00,19,2,18,28,1,0.0,0.0,15.0,15.0,-49.0,-52.0,15.0,15.0,-48.0,-52.0,0.0,0.0,19.0,15.0,-50.0,-74.0,17.0,15.0,-50.0,-76.0,37.0,0.0,19.0,16.0,-68.0,-88.0,19.0,16.0,-70.0,-97.0,-85.0,23.0,-44,-86,1.0
699,127346,2018-06-22 16:15:00,2018-06-22 16:30:00,2018-06-22 16:45:00,19,2,18,28,1,0.0,0.0,18.0,14.0,-58.0,-81.0,18.0,14.0,-58.0,-78.0,81.0,0.0,18.0,18.0,-81.0,-97.0,18.0,18.0,-78.0,-97.0,11.0,0.0,18.0,14.0,-65.0,-97.0,18.0,14.0,-64.0,-97.0,-85.0,23.0,-45,-86,1.0
701,127346,2018-09-17 16:45:00,2018-09-17 17:00:00,2018-09-17 17:15:00,19,2,18,28,1,0.0,0.0,18.0,14.0,-57.0,-78.0,18.0,14.0,-57.0,-82.0,22.0,0.0,18.0,15.0,-68.0,-89.0,18.0,14.0,-70.0,-94.0,41.0,0.0,18.0,14.0,-67.0,-97.0,18.0,14.0,-67.0,-97.0,-85.0,23.0,-45,-86,1.0
697,127346,2018-06-22 15:00:00,2018-06-22 15:15:00,2018-06-22 15:30:00,19,2,18,28,1,0.0,0.0,14.0,14.0,-57.0,-58.0,14.0,14.0,-56.0,-58.0,0.0,0.0,15.0,14.0,-57.0,-66.0,15.0,14.0,-57.0,-66.0,11.0,0.0,18.0,14.0,-60.0,-96.0,18.0,14.0,-60.0,-92.0,-85.0,23.0,-45,-86,1.0
700,127346,2018-09-17 16:30:00,2018-09-17 16:45:00,2018-09-17 17:00:00,19,2,18,28,1,0.0,0.0,14.0,14.0,-56.0,-58.0,14.0,14.0,-57.0,-58.0,0.0,0.0,18.0,14.0,-57.0,-78.0,18.0,14.0,-57.0,-82.0,22.0,0.0,18.0,15.0,-68.0,-89.0,18.0,14.0,-70.0,-94.0,-85.0,23.0,-45,-86,1.0
2276,224345,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,11,40,1,44.0,17.0,24.0,23.0,-63.0,-82.0,24.0,23.0,-62.0,-94.0,0.0,0.0,24.0,22.0,-62.0,-71.0,24.0,23.0,-61.0,-73.0,26.0,26.0,23.0,23.0,-67.0,-95.0,23.0,23.0,-67.0,-94.0,-84.0,28.0,-52,-85,1.0
2275,224345,2019-06-05 00:30:00,2019-06-05 00:45:00,2019-06-05 01:00:00,19,2,11,40,1,0.0,0.0,24.0,24.0,-64.0,-72.0,23.0,23.0,-64.0,-67.0,4.0,0.0,24.0,23.0,-64.0,-79.0,24.0,23.0,-64.0,-96.0,44.0,17.0,24.0,23.0,-63.0,-82.0,24.0,23.0,-62.0,-94.0,-84.0,28.0,-52,-85,1.0
2277,224345,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,11,40,1,15.0,9.0,24.0,23.0,-63.0,-92.0,24.0,23.0,-63.0,-88.0,0.0,0.0,24.0,22.0,-63.0,-73.0,24.0,22.0,-62.0,-81.0,10.0,8.0,24.0,23.0,-67.0,-95.0,23.0,23.0,-66.0,-96.0,-84.0,28.0,-52,-85,1.0
2274,224345,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,2,11,40,1,0.0,0.0,24.0,23.0,-63.0,-71.0,24.0,23.0,-63.0,-67.0,0.0,0.0,24.0,24.0,-64.0,-72.0,23.0,23.0,-64.0,-67.0,4.0,0.0,24.0,23.0,-64.0,-79.0,24.0,23.0,-64.0,-96.0,-84.0,28.0,-52,-85,1.0
1812,412419,2019-05-27 01:45:00,2019-05-27 02:00:00,2019-05-27 02:15:00,19,5,38,28,1,146.0,85.0,13.0,12.0,-58.0,-78.0,13.0,13.0,-60.0,-79.0,200.0,99.0,13.0,12.0,-62.0,-78.0,13.0,13.0,-64.0,-75.0,322.0,175.0,13.0,11.0,-57.0,-80.0,13.0,13.0,-61.0,-81.0,-76.0,17.0,-36,-84,1.0
1814,412419,2019-05-27 02:15:00,2019-05-27 02:30:00,2019-05-27 02:45:00,19,5,38,28,1,322.0,175.0,13.0,11.0,-57.0,-80.0,13.0,13.0,-61.0,-81.0,374.0,173.0,13.0,11.0,-57.0,-80.0,13.0,13.0,-62.0,-77.0,318.0,130.0,13.0,12.0,-60.0,-79.0,13.0,13.0,-60.0,-77.0,-76.0,17.0,-36,-84,1.0
1816,412419,2019-05-27 11:15:00,2019-05-27 11:30:00,2019-05-27 11:45:00,19,5,38,28,1,36.0,13.0,13.0,11.0,-56.0,-77.0,13.0,13.0,-58.0,-74.0,268.0,120.0,13.0,13.0,-66.0,-78.0,13.0,13.0,-66.0,-80.0,267.0,154.0,13.0,11.0,-54.0,-83.0,13.0,13.0,-57.0,-81.0,-76.0,17.0,-36,-84,1.0
1815,412419,2019-05-27 11:00:00,2019-05-27 11:15:00,2019-05-27 11:30:00,19,5,38,28,1,12.0,4.0,13.0,11.0,-53.0,-76.0,13.0,13.0,-54.0,-72.0,36.0,13.0,13.0,11.0,-56.0,-77.0,13.0,13.0,-58.0,-74.0,268.0,120.0,13.0,13.0,-66.0,-78.0,13.0,13.0,-66.0,-80.0,-76.0,17.0,-36,-84,1.0
1818,413948,2019-05-27 21:00:00,2019-05-27 21:15:00,2019-05-27 21:30:00,19,8,13,28,0,0.0,0.0,23.0,23.0,-57.0,-68.0,23.0,23.0,-56.0,-67.0,0.0,0.0,23.0,23.0,-57.0,-72.0,23.0,23.0,-57.0,-71.0,15.0,4.0,23.0,23.0,-63.0,-90.0,23.0,23.0,-62.0,-89.0,-71.0,24.0,-44,-87,1.0
2400,6589,2019-06-06 15:15:00,2019-06-06 15:30:00,2019-06-06 15:45:00,19,7,38,56,1,0.0,0.0,14.0,14.0,-37.0,-39.0,13.0,13.0,-35.0,-36.0,0.0,0.0,14.0,14.0,-37.0,-58.0,15.0,13.0,-35.0,-56.0,4.0,0.0,16.0,14.0,-36.0,-73.0,15.0,13.0,-35.0,-72.0,-69.0,15.0,-35,-82,3.0
2348,13016,2019-06-07 23:00:00,2019-06-07 23:15:00,2019-06-07 23:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-33.0,-48.0,22.0,22.0,-33.0,-47.0,4.0,2.0,22.0,22.0,-29.0,-68.0,22.0,22.0,-30.0,-59.0,23.0,20.0,22.0,22.0,-38.0,-81.0,22.0,22.0,-39.0,-81.0,-66.5,23.0,-37,-85,3.0
2346,13016,2019-06-07 20:00:00,2019-06-07 20:15:00,2019-06-07 20:30:00,19,9,11,40,0,2.0,2.0,22.0,22.0,-36.0,-64.0,22.0,22.0,-36.0,-66.0,34.0,27.0,22.0,22.0,-40.0,-77.0,22.0,22.0,-39.0,-77.0,10.0,6.0,22.0,22.0,-29.0,-71.0,22.0,22.0,-29.0,-80.0,-66.5,23.0,-37,-85,3.0
2347,13016,2019-06-07 22:15:00,2019-06-07 22:30:00,2019-06-07 22:45:00,19,9,11,40,0,16.0,14.0,22.0,22.0,-36.0,-66.0,22.0,22.0,-36.0,-75.0,5.0,4.0,22.0,22.0,-32.0,-68.0,22.0,22.0,-33.0,-66.0,19.0,18.0,22.0,22.0,-36.0,-80.0,22.0,22.0,-35.0,-74.0,-66.5,23.0,-37,-85,3.0
2403,13868,2019-06-06 22:30:00,2019-06-06 22:45:00,2019-06-06 23:00:00,19,9,11,40,0,10.0,9.0,22.0,22.0,-34.0,-80.0,22.0,22.0,-34.0,-67.0,0.0,0.0,22.0,22.0,-34.0,-55.0,22.0,22.0,-34.0,-53.0,13.0,7.0,22.0,22.0,-42.0,-75.0,22.0,22.0,-42.0,-76.0,-66.5,23.0,-42,-85,3.0
2471,21033,2019-06-20 05:00:00,2019-06-20 05:15:00,2019-06-20 05:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-41.0,-52.0,22.0,22.0,-45.0,-57.0,8.0,8.0,22.0,22.0,-43.0,-75.0,22.0,22.0,-43.0,-63.0,16.0,12.0,22.0,22.0,-34.0,-67.0,22.0,22.0,-34.0,-80.0,-66.5,23.0,-50,-85,3.0
2472,21033,2019-06-20 05:15:00,2019-06-20 05:30:00,2019-06-20 05:45:00,19,9,11,40,0,8.0,8.0,22.0,22.0,-43.0,-75.0,22.0,22.0,-43.0,-63.0,16.0,12.0,22.0,22.0,-34.0,-67.0,22.0,22.0,-34.0,-80.0,2.0,0.0,22.0,22.0,-48.0,-64.0,22.0,22.0,-45.0,-78.0,-66.5,23.0,-50,-85,3.0
190,21516,2018-10-30 05:00:00,2018-10-30 05:15:00,2018-10-30 05:30:00,19,8,18,56,0,0.0,0.0,15.0,15.0,-37.0,-39.0,15.0,15.0,-37.0,-39.0,0.0,0.0,15.0,15.0,-37.0,-39.0,15.0,15.0,-37.0,-39.0,1.0,0.0,15.0,15.0,-38.0,-82.0,15.0,15.0,-37.0,-84.0,-68.0,19.0,-44,-84,3.0
189,21516,2018-10-30 03:15:00,2018-10-30 03:30:00,2018-10-30 03:45:00,19,8,18,56,0,0.0,0.0,15.0,15.0,-37.0,-38.0,15.0,15.0,-37.0,-37.0,0.0,0.0,15.0,15.0,-37.0,-38.0,15.0,15.0,-36.0,-37.0,1.0,0.0,15.0,15.0,-37.0,-83.0,15.0,15.0,-37.0,-84.0,-68.0,19.0,-44,-84,3.0
1217,22203,2018-10-14 19:00:00,2018-10-14 19:15:00,2018-10-14 19:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-41.0,-45.0,17.0,17.0,-40.0,-45.0,0.0,0.0,17.0,17.0,-45.0,-48.0,17.0,17.0,-45.0,-48.0,17.0,0.0,17.0,17.0,-46.0,-71.0,17.0,17.0,-47.0,-74.0,-71.0,19.0,-38,-84,3.0
114,22203,2018-11-16 16:15:00,2018-11-16 16:30:00,2018-11-16 16:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-43.0,17.0,17.0,-39.0,-43.0,10.0,0.0,17.0,17.0,-43.0,-78.0,17.0,17.0,-43.0,-81.0,6.0,0.0,17.0,17.0,-64.0,-94.0,17.0,17.0,-67.0,-94.0,-71.0,19.0,-38,-84,3.0
112,22203,2018-11-16 13:00:00,2018-11-16 13:15:00,2018-11-16 13:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-40.0,17.0,17.0,-39.0,-40.0,0.0,0.0,17.0,17.0,-40.0,-69.0,17.0,17.0,-39.0,-72.0,11.0,0.0,17.0,17.0,-51.0,-94.0,17.0,17.0,-51.0,-94.0,-71.0,19.0,-38,-84,3.0
113,22203,2018-11-16 16:00:00,2018-11-16 16:15:00,2018-11-16 16:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-41.0,17.0,17.0,-40.0,-41.0,0.0,0.0,17.0,17.0,-40.0,-43.0,17.0,17.0,-39.0,-43.0,10.0,0.0,17.0,17.0,-43.0,-78.0,17.0,17.0,-43.0,-81.0,-71.0,19.0,-38,-84,3.0
116,22203,2018-11-16 18:15:00,2018-11-16 18:30:00,2018-11-16 18:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-66.0,17.0,17.0,-39.0,-68.0,3.0,0.0,17.0,17.0,-63.0,-94.0,17.0,17.0,-65.0,-94.0,27.0,10.0,17.0,17.0,-62.0,-94.0,17.0,17.0,-64.0,-94.0,-71.0,19.0,-38,-84,3.0
1216,22203,2018-10-14 13:45:00,2018-10-14 14:00:00,2018-10-14 14:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-41.0,-43.0,17.0,17.0,-41.0,-43.0,0.0,0.0,17.0,17.0,-41.0,-54.0,17.0,17.0,-41.0,-56.0,33.0,7.0,17.0,17.0,-51.0,-89.0,17.0,17.0,-52.0,-93.0,-71.0,19.0,-38,-84,3.0
174,34737,2019-01-10 11:45:00,2019-01-10 12:00:00,2019-01-10 12:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-38.0,-51.0,23.0,23.0,-41.0,-64.0,0.0,0.0,24.0,24.0,-44.0,-57.0,23.0,23.0,-45.0,-59.0,3.0,0.0,24.0,24.0,-43.0,-83.0,23.0,23.0,-42.0,-62.0,-69.5,24.0,-42,-85,3.0
